name,avg_seed,avg_ht,avg_age,avg_rank,avg_rank_pts,avg_aces,avg_dfs,avg_svpts,avg_1stIn,avg_1stWon,avg_2ndWon,avg_SvGms,avg_bpSaved,avg_bpFaced,hand,wfactor
Dawid Olejniczak,0.0,0.0,24.6571875628,336.786977087,113.788197214,1.61254150067,1.40033200538,25.3658615544,14.2018260296,9.87624502016,4.90033200538,3.98795650739,1.37541500672,2.66320551142,1,4.87652672852
Wesley Moodie,0.430844514202,196.0,25.8440306606,120.86361979,373.720426866,9.18473390394,2.56338195857,67.212007451,46.3418721353,34.1427651687,10.7361877624,10.6573491108,2.89861122848,4.62412042718,1,137.789595097
Mariano Hood,0.0,178.0,26.8912338661,219.36988585,103.181822737,1.62257058004,0.41504705336,68.2815057075,45.4332293271,31.7159881206,10.565517587,10.2451411601,4.66018821344,7.58495294664,2,13.0986682423
Tomislav Brkic,0.0,0.0,23.826968111,381.655397001,120.979279236,1.99686245866,0.713735186806,26.6964323573,18.3302248745,13.0873494407,4.39232170912,4.14513682499,0.988283778504,1.70201896531,2,1.46801781357
Dick Norman,0.0,203.0,33.3909667426,123.071551029,326.45991334,10.6143954141,6.15476934522,87.3455629768,52.4215529338,38.2788538246,16.8028030596,13.2767261324,4.82615671976,7.60887537085,2,64.0717748237
Shendrit Deari,0.0,0.0,20.5886379192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Yu Jr Wang,0.0,0.0,21.7634536965,451.028944592,32.9945309886,0.29299275759,0.60397201911,12.0823786497,8.19317520295,5.26133413404,1.45346211821,1.64620882625,0.703490522813,1.31689771896,2,32.4114693093
Photos Kallias,0.0,0.0,23.748082473,614.360002664,44.732290104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.64098404511
Santiago Maresca,0.0,0.0,20.0877494451,1542.57521387,2.68144252531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.748669131052
Pruchya Isarow,0.0,0.0,19.3497441168,750.310374379,19.0649306715,3.6109133029,1.80545665145,29.7900347489,16.0234277816,12.2432529176,7.67319076866,4.90858527113,0.902728325725,1.69261561073,2,1.96388047575
Ervin Eleskovic,0.0,0.0,19.475765138,635.174255733,36.0266201776,4.31508895112,5.18988908046,57.991831288,31.8465951833,21.8928253284,10.0322864887,8.69321381609,3.56668684079,6.74039433079,1,7.88516343496
Stefano Tarallo,0.0,185.0,24.5503080082,0.0,0.0,3.0,5.5,68.0,45.0,29.0,10.0,9.5,4.5,7.0,1,5.43656365692
Hazuan Hizan,0.0,0.0,22.5953628788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,11.3063421862
Markos Kalovelonis,0.0,0.0,19.7823408624,690.5,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.330597776443
Issam Al Tawil,0.0,0.0,22.6431472283,998.683308302,8.0077166679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.71116870772
Reilly Opelka,0.0,0.0,18.9385418863,635.684180853,74.9257125972,13.9751463703,4.13459917734,89.0027906619,51.7243775433,40.4297674265,21.8070369317,13.7400164092,3.29405198443,4.42865116177,2,1.19874953691
Nicolas Lapentti,4.31885913467,188.0,25.9065632641,37.3289282582,1149.64485936,5.18480662649,2.53334703265,72.6474008504,42.9360444752,30.7662155789,14.4917397677,11.2830666977,3.78116975577,6.37426185465,1,627.540724302
Gabriel Trujillo Soler,0.0,0.0,29.0732096462,242.27154825,167.016417715,3.74897389284,1.87653916074,60.3785913751,38.7489738928,25.6255130536,11.7530783215,10.6255130536,2.87243473209,5.87243473209,1,1.46550271336
Abdul Mumin Babalola,0.0,0.0,22.3901437372,736.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.01096013811
Johan Ortegren,0.0,0.0,22.6666666667,395.0,61.0,4.5,2.0,70.0,35.5,26.5,13.0,10.5,7.0,10.5,1,5.43656365692
Dovydas Sakinis,0.0,0.0,18.2346086616,708.990728019,3.44533971757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.27271882922
Linh Giang Trinh,0.0,0.0,16.5229295003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.165298888222
Mehdi Bouabbane,0.0,0.0,18.6967830253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.670320046036
Simon Larose,0.0,190.0,23.8565645347,361.378915066,88.4499894453,2.67078567871,1.44413828785,33.4735087491,19.5610213012,12.5750550439,6.71274697755,5.1903388663,1.79354684857,3.58903784482,1,44.2342396196
Reda El Amrani,0.0,185.0,21.7524359788,374.631510917,130.428952295,4.15373800713,3.04419108809,44.9607135237,24.9896745953,17.1606358754,9.30609688199,6.20639311392,3.98383958752,5.60853147794,1,5.48700017153
Martin Damm,0.530828414204,188.0,28.0586640933,106.959703659,380.354566122,6.23417133071,3.33125244844,73.4633712453,41.8336739229,31.1150769021,15.7114955623,11.6694260547,4.15750701107,6.65570759851,1,107.537420511
Santiago Giraldo,1.1537637739,188.0,23.7347409527,84.1672225791,709.18984307,3.2763919912,1.26172116954,66.8954393452,42.1541100893,28.6821243397,12.7478148453,10.2333524717,3.54530490492,5.87590133318,1,88.2694703907
Mait Kunnap,0.0,0.0,20.143815428,1161.83693021,4.4024558257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15.568925698
Dominic Inglot,0.0,0.0,26.9944127665,423.606208529,5.40199203225,11.0996679946,2.64950199194,65.8488379812,41.4501660027,30.4501660027,9.54983399731,10.5498339973,7.64950199194,10.1993359892,1,0.448493481936
Omar Hedayet,0.0,0.0,20.1464021544,345.320785039,1.61364852822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.67073172228
Joris De Loore,0.0,0.0,23.4428473648,182.0,313.0,13.0,2.5,88.5,54.5,44.5,18.0,14.5,3.0,4.5,1,0.221606316725
Yazan Al Kasim,0.0,0.0,16.6324435318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.22554092849
Guillem Burniol,0.0,0.0,21.462437737,495.420997438,48.4013123399,2.59868766011,7.38818894101,75.5330706657,42.3619421433,27.3685038427,10.9868766011,11.1908136208,8.59868766011,14.1973753202,1,2.04013351124
Agustin Velotti,0.0,0.0,19.9064539531,461.772107828,129.172136314,2.91827049624,1.02896033425,62.4066919986,33.3783835044,19.2445366712,11.8655013267,8.16280716747,6.67438566507,10.6743856651,1,0.680579117528
Kevin Anderson,4.94024740622,203.0,25.7354450353,55.916221819,1143.24074106,10.6557684665,2.83776791644,76.7226061194,50.0021081085,37.716404898,14.1202652017,12.360869464,3.30608222491,5.12887410554,1,99.7097999552
Marcelo Filippini,0.0,178.0,32.9623545517,415.5,57.5,2.0,1.5,69.5,44.0,25.0,11.5,9.5,6.5,11.0,1,5.43656365692
Jimmy Wang,0.0,178.0,20.5650063426,232.560323818,270.443309359,2.1257217238,1.32249174163,51.5629139285,31.7251412382,20.6687521988,9.87743891038,7.70458534245,3.60831724332,5.8394902616,1,68.7699730258
Thien Nguyen Hoang,0.0,0.0,19.9315774594,246.008945605,0.511453109365,2.10180232584,3.08633415871,53.4651066773,29.4167391486,18.9545953184,11.0295868279,7.8677612498,3.66415659812,6.55201144286,1,1.06423777619
Kasper Warming,0.0,0.0,26.2012320329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.82211880039
Nathan Pasha,0.0,0.0,22.0150581793,1187.0,6.0,6.0,10.0,60.0,29.0,21.0,10.0,10.0,0.0,4.0,2,0.165298888222
Amir Weintraub,0.0,188.0,26.38372722,218.438807333,238.314160671,1.07358560115,0.722139292836,20.7723751517,14.1055976462,9.72606925262,3.02970531626,3.18071560478,0.931367220996,1.76114988474,1,4.48362241752
Daniel Llarenas,0.0,0.0,23.7344284736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.246596963942
Aljoscha Thron,0.0,0.0,18.187542779,1187.0,6.0,5.0,6.0,66.5,33.0,22.0,12.0,9.0,4.0,8.5,2,2.0
Adam Thompson,0.0,0.0,23.9874076939,869.81437554,16.9249402732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.75711051631
Daniel Danilovic,0.0,0.0,20.8323066393,532.0,85.3333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.34798689235
Fernando Romboli,0.0,180.0,21.6491411494,290.735889772,156.212616204,2.09966799462,2.45016600269,72.2441899059,41.0963479409,26.8970119516,15.3986719785,11.7491699866,2.54983399731,6.0,1,0.669073653084
Yoshihito Nishioka,0.0,0.0,20.4308122948,120.884161231,504.376663046,1.97732629701,2.29227098365,75.1745901458,45.0853660469,29.0562027977,15.6992976838,11.8117427804,4.66512872874,8.14542218982,2,4.13924040453
Erling Tveit,0.0,0.0,21.0322103566,479.243594746,7.42728003232,0.597608198023,0.239043279209,8.00794985351,5.139430503,2.86851935051,1.07569475644,1.19521639605,0.358564918814,0.956173116837,2,5.60835718329
Lucas Gomez,0.0,0.0,19.8462525784,822.706639911,43.768939865,1.04410426886,2.27804567751,39.0115322274,22.7804567751,13.5733554952,7.40364845191,6.54938132284,2.18312710761,5.1256027744,2,1.16734963963
Guillermo Canas,4.25862302378,185.0,25.3516539694,53.3699275893,1013.26530495,4.99913562154,2.8423328826,75.8963419212,44.7203172038,31.8632975177,16.0339761758,12.0119187819,3.97207616158,6.64475862323,1,512.642875574
Jan Kroslak,0.0,188.0,25.8411154774,151.666143353,258.963751972,4.62179765907,4.14097719987,62.975913561,38.6678777995,27.4794579057,10.7648993124,9.34940223866,3.70441381548,6.01970906256,1,56.0389105701
Lays Salim,0.0,0.0,26.1546885695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.22554092849
Soon Woo Kwon,0.0,0.0,19.1622176591,308.0,162.0,8.0,6.0,149.0,86.0,61.0,33.0,20.0,6.0,10.0,1,0.0907179532894
Daniel Munoz De La Nava,0.246401561083,0.0,30.7710351532,154.351008971,415.542122809,2.51925208132,3.12368840872,75.9651300306,42.9959671229,28.9020542122,15.4559087158,11.7257410851,5.09972727895,8.91599841902,2,8.23870287034
Thomas Fabbiano,0.0,0.0,24.7200926497,211.894710179,325.266189707,2.08752316257,3.48903968292,82.9360797472,54.4838506738,34.464214691,13.4480965107,12.3135033428,3.98572198961,7.54956938302,2,3.27735877369
Nenad Zimonjic,0.0,190.0,26.6155206316,359.414250709,90.7364150704,5.98746546051,3.22950071347,61.09325216,37.88980804,27.1795943959,11.6366306708,9.36531071584,2.92705966118,4.89161631931,1,32.5842920295
Emanuel Couto,0.0,183.0,27.7208106391,531.994309749,44.8095092778,0.25214778489,0.0,6.93406408447,4.16043845068,2.26933006401,1.26073892445,1.134665032,0.25214778489,0.756443354669,1,17.6526708689
Cedric Kauffmann,0.0,0.0,24.8292821868,283.539873836,116.006640108,4.35049800806,3.54983399731,137.75249004,94.3504980081,60.6013280215,22.6013280215,21.7009960161,7.0,12.4501660027,1,4.94382275695
Weerapat Doakmaiklee,0.0,0.0,21.0494015095,820.050064502,16.3927295449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.00763033384
Naratorn Srichaphan,0.0,0.0,29.5003422313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.82211880039
Aldin Setkic,0.0,193.0,23.3215929691,344.582330982,124.64304219,0.307737503821,0.410316671761,5.86791456196,3.8652337727,2.33906246623,0.781278831694,0.793795044323,0.268382991993,0.620249036498,1,4.12854620702
Danai Udomchoke,0.0,173.0,23.2373401306,186.195482773,255.990955725,1.6893079652,1.76061436892,40.2414897667,24.5748375099,16.3827277868,7.29598170239,6.05051395219,2.42686194141,4.27114239406,1,113.271837593
Ariez Elyaas Deen Heshaam,0.0,0.0,16.7464443482,284.358938345,0.182632587248,0.182632587248,0.0,8.21846642616,4.5658146812,1.82632587248,1.27842811074,1.46106069798,0.365265174496,1.46106069798,1,1.35023528746
Andrew Whittington,0.0,0.0,23.2646641815,191.800664011,292.299003984,7.12541500672,6.35049800806,80.0066401075,44.7782370524,32.9277390443,17.0772410363,13.1511620188,3.80066401075,7.12541500672,1,0.403042223303
Vadim Davletshin,0.0,0.0,19.8411076518,577.493176132,34.5921259607,4.79606298034,4.39475064045,70.9737532022,39.1908136208,25.9868766011,17.9934383006,9.59868766011,3.79606298034,5.79606298034,2,2.49182469764
Francis Tiafoe,0.0,0.0,17.8797957349,287.056173429,272.352057359,7.03745635255,2.87462644928,88.0726187353,53.9637484691,38.1492958616,17.082565932,13.8561605403,4.85973183344,8.19456841556,1,1.93436860276
Sergei Bubka,0.0,0.0,21.5747986159,515.979460803,126.440647466,2.72923202634,0.650761510462,23.1992158537,13.8840975012,10.3179326484,4.36525012433,3.85668292313,0.880505841846,1.80800218359,1,13.5054618857
Yohny Romero,0.0,0.0,25.4948752946,532.577093923,50.2755530711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14.5398340909
Hans Hach Verdugo,0.0,0.0,26.2997946612,621.0,49.0,6.0,3.0,119.5,80.0,53.0,21.5,17.0,9.5,12.5,2,0.221606316725
Gaston Etlis,0.0,185.0,26.8036864335,171.090000258,235.171098444,4.5515425079,3.77000375078,77.4643573692,45.8612756404,31.4753114844,15.3510438098,11.9976293682,4.63984089659,7.93303295961,1,61.6949664464
Taras Demyanekno,0.0,0.0,18.2477754962,1354.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.22554092849
Zhe Li,0.0,0.0,24.3942548357,571.896251804,82.0483700596,1.00077224424,0.809457559733,23.347791831,14.9133320679,8.92391538667,2.90705640511,3.55717258592,1.68805232504,3.54503318854,2,2.43888554315
Diego Cubas,0.0,0.0,18.3299110198,1102.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.44280551632
Rob Steckley,0.0,0.0,25.7547075672,639.622094953,28.6254150067,0.274916998656,0.549833997312,24.7425298791,14.2956839301,9.34717795431,6.04817397044,4.3986719785,0.274916998656,1.37458499328,1,3.63746150616
Andrian Raturandang,0.0,0.0,24.5995893223,1029.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.90216371397
Viktor Troicki,4.06246006283,193.0,24.7954059109,55.2250018625,1117.06540931,7.02653708859,2.31691075578,70.3795806091,42.3641138951,30.5261472453,13.2267444948,10.9570804136,3.79554057495,6.40398512784,1,143.855181802
Ryan Shane,0.0,0.0,21.3771389459,1410.0,3.0,17.0,13.0,119.0,60.0,47.0,20.0,17.0,4.0,11.0,2,0.135335283237
Tim Goransson,0.0,0.0,19.7340463381,907.217629476,12.5016600269,2.25083001344,2.35049800806,60.1511620188,37.0481739704,18.5498339973,8.50166002688,7.0,7.64950199194,12.7491699866,2,1.21913168213
Martin Klizan,2.44916717202,190.0,23.8917767962,87.5698325468,833.306487989,4.03453370703,3.18559339565,67.8344364984,38.2871707648,26.4412965256,14.4980780249,10.2413875117,4.31423385081,6.97176160292,2,41.7670107742
Leonardo Mayer,1.12434900112,188.0,24.6220486629,69.7173653427,816.145482253,5.95074246375,3.11018669966,75.3005564612,45.7647745111,33.7062447578,15.4269076051,11.9702899635,3.61980651113,5.83959642265,1,64.288038233
Illya Marchenko,0.0,185.0,24.0432076011,113.375536033,533.286248586,3.44681785871,3.42851771717,66.9045138155,38.7692352708,26.9991030316,13.300656455,10.1234176214,3.87061815788,6.57206869735,1,34.2663171312
Mohammed Rajan Sundera Karuppiah,0.0,0.0,20.6634725074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6.67662278548
Mantas Bugailiskis,0.0,0.0,17.7385352498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.165298888222
Vladyslav Manafov,0.0,0.0,20.2426524832,858.543867143,36.771730802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.583828765173
Scott Willinsky,0.0,0.0,29.7646600478,962.468253692,2.21409975938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.5230725388
Sid Ali Akkal,0.0,0.0,35.1786447639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.449328964117
Lukas Dlouhy,0.0,185.0,23.5166510494,118.187457607,405.969355917,4.74940427531,4.78653904066,78.2197788507,48.2840780546,32.7217028123,13.7495899477,11.8142257133,4.57243705023,8.05633073462,1,57.1330487607
Michail Elgin,0.0,183.0,23.5298870585,360.87691734,128.296905134,4.0720880973,3.14970027959,55.3921028411,34.4050494555,21.3343711149,8.94079725091,8.31291740038,3.8565882115,6.98688601047,1,9.03328700569
Ilija Bozoljac,0.0,193.0,21.7964676257,270.881274415,234.068877561,10.0750001984,3.60024145063,65.3231812423,35.3013261257,27.4444036653,14.6117686991,10.601460941,3.04623602723,5.10444610272,1,18.3055048107
Jim Thomas,0.0,193.0,26.3454465961,550.857104925,39.8421978737,3.09966799462,1.09966799462,52.797343957,31.2990039839,18.1993359892,12.6495019919,9.09966799462,2.45016600269,6.0,1,4.94382275695
Dino Marcan,0.0,0.0,21.420976282,364.353818062,113.04817397,0.0,1.45016600269,48.7524900403,34.1511620188,17.9518260296,7.70099601613,8.45016600269,3.25083001344,6.35049800806,1,0.448493481936
Clemens Trimmel,0.0,185.0,22.3889024054,111.103960928,144.60448577,2.12861763879,2.48338724525,43.2818919887,22.7052548138,15.9646322909,7.0953921293,7.0953921293,3.90246567111,7.0953921293,1,7.66210458541
Konstantin Kravchuk,0.0,190.0,26.4907341148,279.402133053,287.883829115,7.05926577695,2.43284352874,61.5253856394,37.7655721406,26.5695264326,12.1141301266,9.77069982742,3.47247624004,5.82312013209,1,6.24729505734
Petar Jelenic,0.0,0.0,22.6392881588,544.0,49.0,5.0,2.0,77.0,45.0,34.0,12.5,11.0,2.5,4.5,1,0.735758882343
Ivor Grazette,0.0,0.0,27.5318275154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.64423760078
Milos Raonic,6.42101507776,196.0,22.3206990183,36.778923068,2274.40303562,13.8217290552,2.76782143283,73.6981476469,46.1648512064,37.4246768029,14.8831180095,12.1162354956,2.60963686555,3.73465204742,1,76.414508473
Uros Vico,0.0,188.0,24.0327002534,167.610121022,120.071030995,8.55390900272,2.81502323437,84.9979574117,47.0148189755,33.122636981,19.3689322371,12.6458867384,5.53806873301,8.46090997282,1,7.22140275816
Minhtuan Pham,0.0,0.0,22.5448323067,0.0,0.0,2.0,9.0,79.0,41.5,27.0,15.5,13.0,1.0,6.5,1,0.221606316725
Gabor Borsos,0.0,0.0,24.0256456295,888.869469654,18.1914550459,0.428797318281,0.0,20.7966699366,13.2927168667,9.21914234304,3.64477720539,3.43037854625,0.857594636561,1.71518927312,2,0.516809008072
Slava Dosedel,0.72173200238,183.0,30.0224948615,66.3058833306,598.899512311,1.64847884285,2.52678834545,76.7595772722,51.7756199806,32.8485618528,12.2253138814,11.6392377613,5.22681947418,8.84113765133,1,158.185914465
Frederico Gil,0.0,178.0,23.8688717197,175.098570809,514.478296247,1.7706696125,1.49895326123,55.1218960101,35.3233814626,22.9569011639,9.90659076507,8.40994889418,3.2878393268,5.6380705003,1,61.7655023296
Frederico Ferreira Silva,0.0,0.0,20.0750815706,347.346915173,145.770535658,0.814849787305,0.93137998906,21.2130999574,10.7064120291,7.21869269869,5.76975633577,3.35293827357,0.883819863898,1.78904967923,2,0.938124737805
Dmitri Tomashevich,0.0,0.0,27.5154004107,342.0,89.0,4.0,1.0,68.0,33.0,18.0,17.0,11.0,0.0,6.0,1,2.22554092849
Peter Handoyo,0.0,0.0,22.7205098716,714.913677341,20.5914444424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.5707935507
Andrei Pavel,3.37849741338,183.0,28.5139942409,46.9373563096,915.591953815,4.72431148846,1.95081443861,72.2869972032,46.6150178141,32.1933225076,13.0212145159,11.1804995756,3.68442188115,6.20139141685,1,637.736825775
Karsten Braasch,0.0,180.0,32.9336071184,426.0,57.0,4.66666666667,6.33333333333,89.3333333333,46.6666666667,34.3333333333,20.0,12.0,6.66666666667,8.33333333333,2,8.15484548538
Sebastian Rieschick,0.0,0.0,20.6830979996,756.738279291,69.0936160425,2.48173784403,4.00629168307,61.328867112,35.7683629723,23.6442513449,9.65054302801,10.2330255649,2.26636154185,6.54408066338,1,2.64252193506
Ji Sung Nam,0.0,0.0,20.2935012056,485.20393702,71.5986876601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.337231801231
Bruno Abdel Nour,0.0,0.0,20.1478439425,1135.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.301194211912
Frederik Fetterlein,0.0,190.0,30.6084565402,520.242446018,14.9089087094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.92838835456
Oliver Anderson,0.0,0.0,17.6810403833,813.0,25.0,3.0,1.0,52.0,30.0,22.0,9.0,8.0,3.0,6.0,2,0.110803158362
Konstantinos Economidis,0.0,188.0,26.2994599253,273.135232509,157.088516056,1.30767831864,1.04926653671,22.6814309782,14.0069376519,10.0365411911,4.56157616195,3.78549022237,0.935255948864,1.80219305534,1,42.9994254148
Fredrik Jonsson,0.0,193.0,23.2896425542,117.061013592,241.810380952,5.71999416031,2.05628742863,75.349326715,44.5822111917,31.3107988963,15.2023776808,11.5602979401,4.4311085157,7.13362932683,1,57.3384957263
Jakub Herm Zahlava,0.0,0.0,20.7136238982,314.106308102,95.1478419651,0.0,4.45016600269,58.6528220457,37.5498339973,22.9003320054,9.50166002688,8.45016600269,5.09966799462,8.64950199194,1,4.94382275695
Jan Weinzierl,0.0,0.0,30.0479123888,342.0,78.0,4.0,3.0,81.0,49.0,32.0,10.0,15.0,2.0,8.0,1,1.49182469764
Nasser Ghanim Al Khulaifi,0.0,0.0,28.1341546886,0.0,0.0,2.0,3.0,40.0,18.0,10.0,7.0,7.0,0.0,4.0,1,2.22554092849
Patrick Boza,0.0,0.0,22.9678302533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.22554092849
Christophe Bosio,0.0,0.0,24.1478439425,1188.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.90216371397
Jan Frode Andersen,0.0,190.0,29.8778743042,232.647029016,168.015692986,1.10499796452,0.628453271843,22.5995782779,14.6002250988,9.17503802873,4.03936027011,3.36898621021,1.46025753112,2.50401484681,2,57.4793340562
Kei Nishikori,4.17094243692,178.0,22.16325787,66.2474041663,1931.98881715,3.01302196058,2.68760177525,71.0527854665,43.1745014912,30.2842609169,14.4585048832,11.082652267,3.54058971638,5.93971432988,1,103.59729816
Robin Roshardt,0.0,0.0,19.1790701805,681.395274978,26.8223097781,2.19737532022,2.80262467978,72.447244236,38.3947506404,23.8026246798,14.6314961573,11.0065616994,4.80262467978,9.80262467978,1,1.36754238917
Antal Van Der Duim,0.0,0.0,18.431211499,995.0,8.0,5.0,6.0,72.0,47.0,29.0,11.0,10.0,6.0,9.0,2,0.818730753078
Ryan Harrison,0.219927545669,183.0,20.155609025,148.42599215,528.113760959,6.15914369002,3.34675195928,78.7849547546,46.8635715254,33.0666807893,15.9276797078,12.2198356876,4.43550711358,7.24004131231,1,41.4867889245
Wayne Black,0.0,170.0,27.5609028823,181.615796896,230.282498013,2.09171528388,1.61778755889,53.6591955827,27.954204843,18.6239224418,13.5516958716,8.10027142448,3.23583577655,5.47451275699,1,124.670119396
Bartolome Salva Vidal,0.0,183.0,20.3337952459,357.966783632,93.8392645455,1.28588363605,4.16073545451,71.0,40.321470909,25.357058182,13.8748518185,10.9288254541,5.26749727339,9.23191000043,2,4.17033098326
Philippe Grandjean,0.0,0.0,23.9142140087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.64643490828
Ian Flanagan,0.0,0.0,22.392881588,866.0,10.0,6.33333333333,1.33333333333,65.6666666667,37.3333333333,27.6666666667,14.0,9.66666666667,3.33333333333,5.33333333333,2,3.66420827448
Jun Chao Xu,0.0,0.0,20.0,594.0,39.0,2.0,2.0,65.0,37.0,21.0,16.0,10.0,5.0,8.0,2,0.548811636094
Daniel Gimeno Traver,0.142797422822,185.0,25.1516010521,97.8813854582,626.271387689,4.52153183754,2.85939841763,76.6463506802,45.6970310272,31.6319810093,15.1379900619,11.7944159301,4.28923675933,7.30826399525,1,79.2404289051
Rogerio Dutra Silva,0.0,178.0,28.8091681302,145.270608522,433.345649381,2.49492763207,1.93528902363,64.0831621953,39.6506127146,25.8122372132,11.7990690365,9.86611545558,3.44473299602,6.55671693101,1,10.2558920992
Axel Pretzsch,0.0,185.0,24.7738690478,125.972085641,289.226414686,4.81454950281,4.25792807988,71.1252159277,38.1102607237,26.1018018609,14.5568423433,11.0668224223,3.85365356226,7.64013813962,1,47.3615909014
